ハリー奪還 Let's Get Harry (1986) ,
ジュディスの告発 Compromising Positions (1985) ,
バージン・バケーション Fraternity Vacation (1985) ,
フライトナイト Fright Night (1985) ,
ターミネーター The Terminator (1984) ,
序曲・13日の金曜日 Just Before Dawn (1981) ,
Night School (1981) ,
Looking Up (1977) ,
Apple Pie (1976) ,
ロスト・イン・スペース Lost in Space (1998) ,
N.Y.殺人捜査線 One Tough Cop (1998) ,
栄光への道/北極を目指した男たち Glory & Honor (1998) ,
ドクター・ジャガバンドー Krippendorf's Tribe (1998) ,
シンプル・ウィッシュ A Simple Wish (1997) ,
ザ・ターゲット Shadow Conspiracy (1997) ,
密会 Carried Away (1996) ,
奇跡の旅 II/サンフランシスコの大冒険 Homeward Bound II: Lost in San Francisco (1996) ,
パーフェクト・ファミリー House Arrest (1996) ,
インフィニティ/無限の愛 Infinity (1996) ,
赤ちゃんのおでかけ Baby's Day Out (1994) ,
ホーリー・ウェディング Holy Matrimony (1994) ,
34丁目の奇跡 Miracle on 34th Street (1994) ,
バラ色の選択 For Love or Money (1993) ,
奇跡の旅 Homeward Bound: The Incredible Journey (1993) ,
ハネムーンは命がけ So I Married an Axe Murderer (1993) ,
トゥームストーン Tombstone (1993) ,
From Time to Time (1992) ,
"ジャイアント・ベビー/ミクロキッズ2 Honey, I Blew Up the Kid (1992) ",
カウチポテト・アドベンチャー Stay Tuned (1992) ,
クリスマスに万歳！ All I Want for Christmas (1991) ,
本日はお日柄も良く/ベッツィの結婚 Betsy's Wedding (1990) ,
カナディアン・エクスプレス Narrow Margin (1990) ,
ビアンカの大冒険/ゴールデン・イーグルを救え！ The Rescuers Down Under (1990) ,
ジャックナイフ Jacknife (1989) ,
マフィア/最後の祈り Last Rites (1988) ,
ムーンウォーカー Moonwalker (1988) ,
プレシディオの男たち The Presidio (1988) ,
レスキュ－ The Rescue (1988) ,
ビッグ・ショット Big Shots (1987) ,
ハート泥棒 Cross My Heart (1987) ,
ハリーとヘンダスン一家 Harry and the Hendersons (1987) ,
ドラキュリアン The Monster Squad (1987) ,
スクエアダンス Square Dance (1987) ,
ミリィ/少年は空を飛んだ The Boy Who Could Fly (1986) ,
くたばれ！ハリウッド Sweet Liberty (1986) ,
シルバラード Silverado (1985) ,
ヤング・シャーロック/ピラミッドの謎 Young Sherlock Holmes (1985) ,
スペース・パイレーツ The Ice Pirates (1984) ,
Love Hurts (1991) ,
ミスター・アーサー2 Arthur 2: On the Rocks (1988) ,
ラブINニューヨーク Night Shift (1982) ,
ミスター・アーサー Arthur (1981) ,
ジャクリーン・ビセット/抱いて… Amo non amo (Together?) (1979) ,
失われた地平線 Lost Horizon (1973) ,
明日に向って撃て！ Butch Cassidy and the Sundance Kid (1969) ,
アンナ Anna (1951) ,
007/カジノ・ロワイヤル Casino Royale (1967) ,
紳士泥棒/大ゴールデン作戦 After the Fox (1966) ,
アルフィー Alfie (1966) ,
"何かいいことないか子猫チャン What's New, Pussycat (1965) ",
沈黙のジェラシー Hush (1998) ,
フラッド The Flood (Hard Rain) (1998) ,
知らなすぎた男 The Man Who Knew Too Little (1997) ,
ホワイトハウスの陰謀 Murder at 1600 (1997) ,
真夏の出来事 Head Above Water (1996) ,
セット・イット・オフ Set It Off (1996) ,
アンフォゲタブル Unforgettable (1996) ,
ノーマ・ジーンとマリリン Norma Jean and Marilyn (1996) ,
コピーキャット Copycat (1995) ,
ヴァーチュオシティ Virtuosity (1995) ,
スピーシーズ/種の起源 Species (1995) ,
Tales from the Hood (1995) ,
告発 Murder in the First (1995) ,
水曜日に抱かれる女 Dream Lover (1994) ,
"不倫法廷 Judicial Consent (My Love, Your Honor) (1994) ",
硝子の塔 Sliver (1993) ,
ダークハーフ The Dark Half (1993) ,
ラピッド・ファイアー Rapid Fire (1992) ,
アマゾネス2 Barbarian Queen II: The Empress Strikes Back (1992) ,
ジェニファー8(エイト) Jennifer Eight (1992) ,
ブライト・エンジェル/旅立ちの予感 Bright Angel (1991) ,
Last Flight Out (1990) ,
Max and Helen (1990) ,
ザ・フライ2/二世誕生 The Fly II (1989) ,
Hider in the House (1989) ,
ベトナム・ウォー・ストーリー/最後の黙示録 Vietnam War Story: The Last Days (1989) ,
バット21 Bat*21 (1988) ,
幽霊伝説/フランケンシュタイン誕生秘話 Haunted Summer (1988) ,
ヘルレイザー2 Hellbound: Hellraiser II (1988) ,
ウーピー・ゴールドバーグの ザ・テレフォン The Telephone (1988) ,
American Harvest (1987) ,
Vietnam War Story (1987) ,
屋根裏部屋の花たち Flowers in the Attic (1987) ,
ヘルレイザー Hellraiser (1987) ,
スペースインベーダー Invaders from Mars (1986) ,
地獄のエージェント/緊急指令“究極兵器を追え！” Getting Even (1986) ,
マッド・ハント/女たちの地獄の夜 Torment (1986) ,
ハロウィン1988/地獄のロック＆ローラー Trick or Treat (1986) ,
トワイライトゾーン The Twilight Zone (1985) ,
ストリート・エンジェル/復讐の街角 Avenging Angel (1985) ,
野獣女戦士アマゾネス・クイーン Barbarian Queen (1985) ,
エルム街の悪夢2/フレディの復讐 A Nightmare on Elm Street Part 2: Freddy's Revenge (1985) ,
ウィザード/失われた王国 Wizards of the Lost Kingdom (1985) ,
デフコン4 Def-Con 4 (1984) ,
The Oasis (1984) ,
ファイアー・マックス Wheels of Fire (1984) ,
血の学寮 The Dorm That Dripped Blood (1981) ,
バラ色の報酬/1000万ドルを追え！ Highpoint (1980) ,
ザ・パワー/肉体を喰いつくす古代の呪い The Power (1980) ,
Robby (1968) ,
All Dogs Go to Heaven (1989) ,
アニー Annie (1982) ,
Just Tell Me What You Want (1980) ,
大脱獄 There was a crooked man... (1970) ,
The Night They Raided Minsky's (1968) ,
バイ・バイ・バーディ Bye Bye Birdie (1995) ,
バイ・バイ・バーディー Bye Bye Birdie (1963) ,
アライバル/侵略者 The Arrival (1996) ,
Behind Enemy Lines (1996) ,
Riders of the Purple Sage (1996) ,
Windrunner (1995) ,
異常心理教室 Sensation (1994) ,
ダブル・インパクト Double Impact (1991) ,
A Cry in the Wild (1990) ,
Fleshburn (1984) ,
"It's Called Murder, Baby (1982) ",
鮮血！悪夢の卒業式 Graduation Day (1981) ,
ゴッドファーザーPart III The Godfather: Part III (1990) ,
ブラッド・レッド/復讐の銃弾 Blood Red (1989) ,
ニューヨーク・ストーリー New York Stories (1989) ,
友よ、風に抱かれて Gardens of Stone (1987) ,
アウトサイダー The Outsiders (1983) ,
地獄の黙示録 Apocalypse Now (1979) ,
ワイルド・ブラック/少年の黒い馬 The Black Stallion (1979) ,
ゴッドファーザーPart II The Godfather: Part II (1974) ,
ハイロー・カントリー The Hi-Lo Country (1998) ,
ベルベット・ゴールドマイン Velvet Goldmine (1998) ,
ビッグ・リボウスキ The Big Lebowski (1998) ,
ゴッド・アンド・モンスター Gods and Monsters (1998) ,
ジャッカル The Jackal (1997) ,
陰謀のセオリー Conspiracy Theory (1997) ,
ピクチャー・パーフェクト/彼女が彼に決めた理由(わけ) Picture Perfect (1997) ,
アサシンズ Assassin(s) (1997) ,
ディナーの後に Girls Night Out (1997) ,
スパニッシュ・プリズナー The Spanish Prisoner (1997) ,
ファーゴ Fargo (1996) ,
悪魔の恋人 Fear (1996) ,
ジョーズ・アパートメント Joe's Apartment (1996) ,
バッド・カンパニー/欲望の危険な罠 Bad Company (1995) ,
セルロイド・クローゼット The Celluloid Closet (1995) ,
グーフィーとマックス/ホリデーは最高!! A Goofy Movie (1995) ,
ロブ・ロイ Rob Roy (1995) ,
天国の約束 Two Bits (1995) ,
ハードロック・ハイジャック Airheads (1994) ,
未来は今 The Hudsucker Proxy (1994) ,
あなたに降る夢 It Could Happen to You (1994) ,
欲望 A Dangerous Woman (1993) ,
カリフォルニア Kalifornia (1993) ,
ボーイズ・ライフ This Boy's Life (1993) ,
ウェインズ・ワールド2 Wayne's World 2 (1993) ,
バッフィ/ザ・バンパイア・キラー Buffy the Vampire Slayer (1992) ,
ストーリービル/秘められた街 Storyville (1992) ,
秘密 Waterland (1992) ,
バートン・フィンク Barton Fink (1991) ,
ドク・ハリウッド Doc Hollywood (1991) ,
セックスの義務と権利 Scorchers (1991) ,
ミラーズ・クロッシング Miller's Crossing (1990) ,
チェッキング・アウト Checking Out (1989) ,
ザ・ビート/青春の鼓動 The Beat (1988) ,
恋のツーウェイ・ラン It Takes Two (1988) ,
アーメン・ホラー・ショー/霊感商法をブッとばせ Pass the Ammo (1988) ,
赤ちゃん泥棒 Raising Arizona (1987) ,
サイコ3/怨霊の囁き Psycho III (1986) ,
ブラッド・シンプル Blood Simple (1984) ,
母の眠り One True Thing (1998) ,
ダブル・ガントレット Montana (1998) ,
フリー・ウィリー3 Free Willy 3: The Rescue (1997) ,
美容師と野獣 The Beautician and the Beast (1997) ,
スリーウイメン/この壁が話せたら If These Walls Could Talk (1996) ,
Dearフレンズ Now and Then (1995) ,
パパとマチルダ A Simple Twist of Fate (1994) ,
マイ・ガール2 My Girl 2 (1994) ,「My Girl」The Temptations
忘れられない人 Untamed Heart (1993) ,
スーパーヒーロー/メテオマン The Meteor Man (1993) ,
コロンブス Christopher Columbus: The Discovery (1992) ,
奇跡を呼ぶ男 Leap of Faith (1992) ,
スター・トレックVI/未知の世界 Star Trek VI: The Undiscovered Country (1991) ,
Delirious (1991) ,
クレイジー・ピープル Crazy People (1990) ,
Strike It Rich (1990) ,
Animal Behavior (1989) ,
マグダレーナ/『きよしこの夜』誕生秘話 Magdalene (1989) ,
蒼い牙 To Die For (1989) ,
生きるために Triumph of the Spirit (1989) ,
超能力学園Z Zapped! (1982) ,
イギリスから来た男 The Limey (1999) ,
グレイズ・アナトミー Gray's Anatomy (1996) ,
蒼い記憶 Underneath (1995) ,
わが街 セントルイス King of the Hill (1993) ,
ブラック・マジック Black Magic (1992) ,
KAFKA/迷宮の悪夢 (1991) ,
今夜はトーク・ハード Pump Up the Volume (1990) ,
"セックスと嘘とビデオテープ Sex, Lies, and Videotape (1989) ",
ボンド/バック・イン・アクション2 Bond Back in Action 2 (2000) ,
ハーモニーベイの夜明け Instinct (1999) ,
サイコ Psycho (1998) ,
スリーピー・ホロウ Sleepy Hollow (1999) ,
シビル・アクション A Civil Action (1998) ,
Modern Vampires (Revenant) (1998) ,
シンプル・プラン A Simple Plan (1998) ,
フラバー Flubber (1997) ,
グッド・ウィル・ハンティング/旅立ち Good Will Hunting (1997) ,
メン・イン・ブラック Men in Black (1997) ,「Men In Black」Will Smith
ボディ・バンク Extreme Measures (1996) ,
連鎖犯罪/逃げられない女 Freeway (1996) ,
マーズ・アタック！ Mars Attacks! (1996) ,
さまよう魂たち The Frighteners (1996) ,
ミッション：インポッシブル Mission: Impossible (1996) ,
誘う女 To Die For (1995) ,
ダークマン2 復讐の標的 Darkman II: The Return of Durant (1994) ,
黙秘 Dolores Claiborne (1994) ,
ナイトメアー・ビフォア・クリスマス The Nightmare Before Christmas (1993) ,
ジャック・サマースビー Sommersby (1993) ,
バットマン リターンズ Batman Returns (1992) ,
超音速ヒーロー ザ・フラッシュ The Flash (1990) ,
ミディアン Nightbreed (1990) ,
ダークマン Darkman (1990) ,
ディック・トレイシー Dick Tracy (1990) ,
シザーハンズ Edward Scissorhands (1990) ,
バットマン Batman (1989) ,
ビートルジュース Beetlejuice (1988) ,
ピーウィー・ハーマンの空飛ぶサーカス Big Top Pee-wee (1988) ,
マネーゲームで大逆転/しゃべった！走った！もうかった！ Hot to Trot (1988) ,
ミッドナイト・ラン Midnight Run (1988) ,
3人のゴースト Scrooged (1988) ,
サマー・スクール Summer School (1987) ,
バック・トゥ・スクール Back to School (1986) ,
ウィズダム/夢のかけら Wisdom (1986) ,
ピーウィーの大冒険 Pee-wee's Big Adventure (1985) ,
フォービデン・ゾーン Forbidden Zone (1980) ,
ランダム・ハーツ Random Hearts (1999) ,
微笑みをもう一度 Hope Floats (1998) ,
セレナ Selena (1997) ,
狼たちの街 Mulholland Falls (1996) ,
マイ・フレンド・フォーエバー The Cure (1995) ,
ザ・ファーム/法律事務所 The Firm (1993) ,
フォー・ザ・ボーイズ For the Boys (1991) ,
虚栄のかがり火 The Bonfire of the Vanities (1990) ,
ハバナ Havana (1990) ,
白く渇いた季節 A Dry White Season (1989) ,
恋のゆくえ/ファビュラス・ベイカー・ボーイズ The Fabulous Baker Boys (1989) ,
マイフレンド、クララ Clara's Heart (1988) ,
ミラグロ/奇跡の地 The Milagro Beanfield War (1988) ,
テキーラ・サンライズ Tequila Sunrise (1988) ,
イシュタール Ishtar (1987) ,
ルーカスの初恋メモリー Lucas (1986) ,
グーニーズ The Goonies (1985) ,「Goonies 'R' Good Enough(グーニーズはグッド・イナフ)」Cyndi Lauper(シンディ・ローパー)
Scandalous (1984) ,
月を追いかけて Racing with the Moon (1984) ,
恋におちて Falling in Love (1984) ,
リトル・ドラマー・ガール The Little Drummer Girl (1984) ,
悪の華/パッショネイト The Pope of Greenwich Village (1984) ,
喝采の陰で Author! Author! (1982) ,
トッツィー Tootsie (1982) ,
黄昏 On Golden Pond (1981) ,
スクープ/悪意の不在 Absence of Malice (1981) ,
マイ・ボディガード My Bodyguard (1980) ,
ジャスティス ...And Justice for All (1979) ,
チャンプ The Champ (1979) ,
出逢い The Electric Horseman (1979) ,
天国から来たチャンピオン Heaven Can Wait (1978) ,
ボビー・ディアフィールド Bobby Deerfield (1977) ,
Mr.ビリオン Mr. Billion (1977) ,
Fire Sale (1977) ,
グッバイガール The Goodbye Girl (1977) ,
名探偵登場 Murder by Death (1976) ,
ウディ・アレンのザ・フロント The Front (1976) ,
デキシー・ダンスキングス W.W. and the Dixie Dancekings (1975) ,
ザ・ヤクザ The Yakuza (1975) ,
コンドル Three Days of the Condor (1975) ,
真夜中の男 The Midnight Man (1974) ,
エディ・コイルの友人たち The Friends of Eddie Coyle (1973) ,
複数犯罪 Fuzz (1972) ,
"ミネソタ大強盗団 The Great Northfield, Minnesota Raid (1972) ",
The Gang That Couldn't Shoot Straight (1971) ,
幸せをもとめて The Pursuit of Happiness (1971) ,
新・ガンヒルの決斗 Shootout (1971) ,
The Mad Room (1969) ,
レーサー Winning (1969) ,
ゼネレーション Generation (1969) ,
星のない用心棒 A Man Called Gannon (1969) ,
夕陽に向って走れ Tell Them Willie Boy Is Here (1969) ,
ニューヨークの大停電 Where Were You When the Lights Went Out? (1968) ,
キャンディ Candy (1968) ,
愛すれど心さびしく The Heart Is a Lonely Hunter (1968) ,
荒野の隠し井戸 Waterhole #3 (1967) ,
さそり暗殺命令 The Scorpio Letters (1967) ,
刑事コロンボ/殺人処方箋 Columbo: Prescription Murder (1967) ,
Divorce American Style (1967) ,
卒業 The Graduate (1967) ,「Sound of Silence(サウント・オブ・サイレンス)」Simon &amp; Garfunkel(サイモン＆ガーファンクル)
The Best of Bond...James Bond: 40th Anniversary Edition (2002) ,
キャスパー Casper (1995) ,
ティーン・エージェント Teen Agent (1991) ,
君がいた夏 Stealing Home (1988) ,
