曲げられない女 (2010) ,戻れない明日,aiko
バレンタインデー Valentine's Day (2010) ,Today Was A Fairytale(トゥデイ・ワズ・ア・フェアリーテール),Taylor Swift(テイラー・スウィフト) … サントラ一曲目に収録。
853～刑事・加茂伸之介 (2010) ,バラード,369(ミロク)
マジすか学園 (2010) ,桜の栞,AKB48
フィリップ、きみを愛してる！ I Love You Phillip Morris (2009) ,I Cried Like a Silly Boy,DeVotchKa … サントラ1曲目に収録。サントラに収録の「Faking Death」は、「I Cried Like a Silly Boy」のインストゥルメンタル曲と思われます。
劇場版 機動戦士ガンダム00 -A wakening of the Trailblazer- (2010) ,閉ざされた世界,THE BACK HORN
孔子 (2010) ,幽蘭操,王菲(フェイ・ウォン)
ホビット 決戦のゆくえ The Hobbit: The Battle of the Five Armies (2014) ,The Last Goodbye,Billy Boyd(ビリー・ボイド) … 『ロード・オブ・ザ・リング』シリーズでホビット族のピピン役を演じている。
ジロチョー～清水の次郎長維新伝～ (2010) ,Don't Let Me Be Misunderstood～悲しき願い,武田カオリ … Santa Esmeralda(サンタ・エスメラルダ)「Don't Let Me Be Misunderstood(悲しき願い)」がベースとなっている。原曲は、『
LONG CARAVAN (2009) ,One story,AILI thanx to May J. &amp; KEN THE 390
草食系男子。 (2010) ,FLY,+Plus
肉食系女子。 (2010) ,FLY,+Plus
誰かが私にキスをした Memoirs of a Teenage Amnesiac (2010) ,キミがいるから,Kylee(カイリー) … 挿入歌も2曲担当。生徒役で出演も。
手のひらの幸せ (2010) ,悲しみさえ,施鐘泰(JONTE)
春のまぼろし (2010) ,春のまぼろし,Superfly
I am GHOST (2009) ,I am GHOST -孤独な人生- ft.Sowelu,G
BUNGO-日本文学シネマ- (2010) ,真昼の月,いきものがかり … ボーカルの吉岡聖恵はナレーションも担当。
劇場版 遊☆戯☆王 ～超融合！時空を超えた絆～ (2010) ,makemagic,jealkb(ジュアルケービー)
機動戦士ガンダムUC(ユニコーン) episode 1 ユニコーンの日 (2010) ,流星のナミダ,CHiAKi KURiYAMA(チアキクリヤマ) … 栗山千明、歌手デビュー曲。
喧嘩番長 劇場版～全国制覇 (2010) ,ファイティングポーズ,+Plus
流線の彼方 THE TOYOTA 2000GT DOCUMENTARY 1965-1970 (2010) ,ハートにOK,「魔法のタンバリン」
書道ガールズ!! わたしたちの甲子園 (2010) ,大切,FUNKY MONKEY BABYS
私の男のロマンス How to Keep My Love (2004) ,Nobabossa,CLAZZIQUAI PROJECT(クラジクワイ・プロジェクト)
RAILWAYS 49歳で電車の運転士になった男の物語 (2010) ,ダンスのように抱き寄せたい,松任谷由実
遠まわりの雨 (2010) ,翼をください～Wing To Fly～,Susan Boyle(スーザン・ボイル)
君が踊る、夏 (2010) ,With All My Hearｔ ～君が踊る、夏～,東方神起
半次郎 Hanjiro (2010) ,ソルヴェイグの歌,平原綾香
いばらの王 King of Thorn (2010) ,EDGE OF THIS WORLD,MISIA 
海の金魚 (2010) ,涙の海,吉田山田
30ハケン女が就職する方法 (2010) ,ムゲンノカナタヘ～To infinity and beyond～,槇原敬之
音楽人(おんがくびと) (2010) ,星の数だけ抱きしめて,MAY'S(メイズ) … ヴォーカルの片桐舞子は、蒼の母親役で出演も。
ナイト＆デイ Knight and Day (2010) ,Someday(サムデイ),Black Eyed Peas(ブラック・アイド・ピーズ)
タンブリング Tumbling (2010) ,まなざし,Honey L Days(ハニー・エル・デイズ)
怪物くん Kaibutsu-Kun (2010) ,Monster,嵐
新参者 (2010) ,街物語(まちものがたり),山下達郎
FLOWERS フラワーズ (2010) ,ねぇ,DREAMS COME TRUE
mother (2010) ,泣き顔スマイル,hinaco
はぐれ刑事純情派 最終回スペシャル (2009) ,恋唄綴り,堀内孝雄
"昆虫物語みつばちハッチ～勇気のメロディ～ Hutch, the Honeybee (2010) ",WALK,新垣結衣
後から前から (1980) ,後から前から,畑中葉子
警部補 矢部謙三 (2010) ,美紗子ちゃん,小林太郎
ヤンキー君とメガネちゃん (2010) ,ルーズリーフ,Hilcrhyme(ヒルクライム)
シーサイドモーテル The Seaside Motel (2010) ,ランナウェイ,シャネルズ
瞬 またたき (2010) ,会いたいから,K
月と嘘と殺人 (2010) ,白い月,城南海
八日目の蝉 (2010) ,童神～私の宝物～,城南海
ケータイ発ドラマ 激恋～運命のラブストーリー (2010) ,RIGHTEST WAY,JURIAN BEAT CRISIS(ジュリアン・ビート・クライシス) … 現役高校生・川上ジュリアのソロユニット。
最高でダメな男 築地編 (2010) ,日進月歩,Jeepta
未来世紀シェイクスピア (2008) ,Mosic,AAA
美味學院(デリシャスガクイン) (2007) ,唇からロマンチカ,AAA
ランデブー！ (2010) ,As I am,AAA
彼らの海・VII ～Wish On The Polestar～ (2005) ,Promised Beach,長谷部優
Why Did I Get Married Too (2010) ,Nothing,Janet Jackson(ジャネット・ジャクソン)
大魔神カノン (2010) ,Sing your heart out,森山良子
だめんずうぉ～か～ THE アニメ (2010) ,D-WOMAN,小原正子(クワバタオハラ)
娼婦と淑女 (2010) ,いばらのみち,椿屋四重奏
掌の小説 (2010) ,四季,Kagrra
さよなら夏休み (2010) ,さよなら夏休み,MIU
チーム・バチスタ2 ジェネラル・ルージュの凱旋 (2010) ,いくつの夜明けを数えたら,松田聖子
キャタピラー Caterpillar (2010) ,死んだ女の子,元ちとせ … 8月4日発売のカバーアルバム「Orient」初回限定盤に収録される。
きな子～見習い警察犬の物語～ (2010) ,Only One～逢いたくて～,Meits(メティス)
シバトラ さらば、童顔刑事スペシャル (2010) ,あたらしい日々,Every Little Thing
絶対零度～未解決事件特命捜査～ (2010) ,Dry Town～Theme of Zero～,LOVE PSYCHEDELICO … アルバム「LOVE PSYCHEDELIC ORCHESTRA」収録曲をドラマ用にリメイク。
月の恋人～Moon Lovers～ (2010) ,LOVE RAIN ～恋の雨～,久保田利伸
あしたのジョー (2011) ,Show Me Love(Not A Dream),宇多田ヒカル
ねこタクシー Neko Taxi (2010) ,ソラノワダチ,水木一郎
イヴの時間 劇場版 (2010) ,I have a dream,Kalafina(カラフィナ)
ソフトボーイ Soft Boy (2010) ,chance for you,倉木麻衣
科捜研の女 (2002) ,それだけ,aiko
科捜研の女 (2001) ,miss you,コブクロ
科捜研の女 (2000) ,OUTSIDE BEAUTY,氷室京介
科捜研の女 (1999) ,この涙 星になれ,ZARD
プランゼット Planzet (2010) ,竜宮の使い,元ちとせ
岳～ガク (2011) ,あの太陽が、この世界を照らし続けるように。,コブクロ
鉄の骨 (2010) ,トモシビ,moumoon
TRICK 新作スペシャル2 (2010) ,月恋歌,熊谷育美
アクシデント・カップル Accidental Couple (2009) ,その馬鹿(ク・バ・ボ),パク・ジョンヒョン(リナ・パーク) … サントラ1曲目に収録。主題歌のようです。
鯨とメダカ (2008) ,花,森山直太朗
三代目明智小五郎～今日も明智が殺される～ (2010) ,バライロ,SunSet Swish
お母さんの最後の一日 (2010) ,楓,スピッツ
明日やること ゴミ出し 愛想笑い 恋愛。 (2010) ,シャリラリラ,竹仲絵里
最強武将伝 三国演義 (2010) ,,
女帝 薫子 (2010) ,Freedom,GIRL NEXT DOOR
チェイス～国税査察官～ Chase (2010) ,退行,菊地成孔(作詞・作曲・歌)
素直になれなくて hard to say i love you (2010) ,Hard to say I love you ～言い出せなくて～,WEAVER
プロゴルファー花 (2010) ,OVER DRIVE,ステレオポニー
おみやさん (2010) ,オレンジ,安全地帯
臨場 (2010) ,威風堂々,平原綾香
クロサワ映画 Miss Kurosawa Film (2010) ,いいオンナには運がある？,大島美幸(歌)、黒沢かずこ(作詞・作曲)
同窓会～ラブ・アゲイン症候群 (2010) ,ex-lover,阪井あゆみ
デス・ゲーム・パーク Death Game Park (2010) ,WARNING ～その先は…破滅！～,DAMIJAW
マイ・オウン・ラブ・ソング My Own Love Song (2010) ,Life Is Hard(ライフ・イズ・ハード),Bob Dylan(ボブ・ディラン)
警視庁 失踪人捜査課 (2010) ,Trust In You,JUJU
まっつぐ～鎌倉河岸捕物控～ (2010) ,Addicted to love,w-inds
さんかく (2010) ,空が白くてさ,羊毛とおはな
インシテミル 7日間のデス・ゲーム The Incite Mill (2010) ,シンジテミル,May'n
SP 革命篇 SP The Motion Picture 革命篇 (2011) ,way of life,V6
土俵ガール！ (2010) ,いつまでも変わらぬ愛を,コブクロ … オリジナルは、織田哲郎。
逃亡弁護士 (2010) ,Stand Up For Love,和紗
Beautiful Love～君がいれば～ (2010) ,,XIAH junsu(シア ジュンス)
白夜行 (2011) ,夜想曲,珠妃
宇宙ショーへようこそ Welcome to THE SPACE SHOW (2010) ,Who I Was Born To Be(フー・アイ・ワズ・ボーン・トゥー・ビー),Susan Boyle(スーザン・ボイル)
ハガネの女 (2010) ,仲間,ケツメイシ
ホタルノヒカリ2 (2010) ,キミがいる,いきものがかり
NECK ネック (2010) ,今夜はMAGIC BOX,MAGIC PARTY
戦闘少女 血の鉄仮面伝説 MUTANT GIRLS -SQUAD- (2010) ,メロウメタリカ,noodles
結党！老人党 (2009) ,生まれ来る子供たちのために,小田和正
ゴースト もういちど抱きしめたい Ghost (2010) ,アイシテル,平井堅
忍邪 EVIL NINJA (2010) ,愛・ルネサンス,豊川めい
劇場版 ムーミン谷の彗星 パペットアニメーション Moomins and the Comet Chase (2010) ,The Comet Song,Bjork(ビョーク)
美丘～君がいた日々～ (2010) ,蛍,福山雅治
うぬぼれ刑事(でか) (2010) ,NaNaNa(太陽なんていらねぇ),TOKIO、玉置浩二(作詞・作曲)
モテキ Moteki (2010) ,夜明けのBEAT,フジファブリック
トラブルマン Trouble Man (2010) ,BE FUNKY!,NEWS
兄帰る (2009) ,風の音,浜田真理子
仮面ライダーW(ダブル) FOREVER AtoZ 運命のガイアメモリ (2010) ,W(ダブル),松岡充
ロストクライム -閃光- Lost Crime (2010) ,milestone,DEEP
崖っぷちのエリー～この世でいちばん大事な「カネ」の話～ (2010) ,負けない心,AAA、小室哲哉(作曲)
熱海の捜査官 Atami no Sousakan (2010) ,天国へようこそ,東京事変
新・警視庁捜査一課9係 (2010) ,only dreaming,V6
嘘つきみーくんと壊れたまーちゃん (2011) ,サヨナラブ,柴咲コウ
科捜研の女 (2010) ,『好き』という言葉,菅原紗由理
塔の上のラプンツェル Tangled (2010) ,Something That I Want(サムシング・ザット・アイ・ウォント),Grace Potter(グレイス・ポッター)
うまれる パパとママを選んできたよ (2010) ,オメデトウ fest. KOHEI JAPAN,つるの剛士
桂ちづる診察日録 (2010) ,私を必要としてくれる人がいます,馬場俊英
警視庁継続捜査班 (2010) ,眠れない街,AI
GM～踊れドクター (2010) ,LIFE～目の前の向こうへ～,関ジャニ∞
夏の恋は虹色に輝く (2010) ,Love Rainbow,嵐
日本人の知らない日本語 (2010) ,ボクキミビリーバー,ゴーストノート
明日の光をつかめ (2010) ,Without You,JYONGRI
ラムネ (2010) ,君がいれば,前川紘毅 feat. 與真司郎(AAA)
劇場版 ブレイク ブレイド 第一章 覚醒ノ刻 Break Blade (2010) ,Fate,KOKIA
東京リトル・ラブ Tokyo Little Love (2010) ,Praan,RING 徐宛鈴
SR サイタマノラッパー2 女子ラッパー☆傷だらけのライム (2010) ,ワック♪ワック♪B-hack,B-hack
閃光のナイトレイド (2010) ,The Mission to Complete,葉加瀬太郎
いちばん大切なひと (1997) ,(Just Like) Starting Over (スターティング・オーバー),John Lennon(ジョン・レノン)
劇場版 怪談レストラン Thriller Restaurant (2010) ,愛言葉,超新星
天使のわけまえ (2010) ,名もなき花よ,河口恭吾
いぬのおまわりさん～ママは産むよ！ガンとの壮絶な闘い。夫婦の245日 涙と笑顔の記録～ (2010) ,SORA～この声が届くまで～,DEEP
ガフールの伝説 Legend of the Guardians: The Owls of Ga'Hoole (2010) ,To the Sky,Owl City
JIN-仁- (2011) ,いとしき日々よ,平井堅
君に届け (2010) ,君に届け,flumpool
漫才ギャング (2011) ,Beep!!,Superfly
GOLD (2010) ,Wildflower,Superfly
怪盗グルーの月泥棒 Despicable Me (2010) ,Good Times(Bad Times remix)by Yoshinori Sunahara,RIP SLYME … ベストアルバム「GOOD TIMES」に収録の「Good Times」を砂原良徳がリミックス。音楽担当のファレル・ウィリアムスとRIP SLYMEのメンバーで親交があり、実現した。
恋愛戯曲～私と恋におちてください。～ (2010) ,秘密,RAM WIRE(ラムワイヤー)
もう帰って来たよ!!怪物くん全て新作SP (2010) ,Monster,嵐
ハンマーセッション！ Hammer Session! (2010) ,LIAR,SPYAIR
宇宙犬作戦 (2010) ,,
必死剣鳥刺し (2010) ,風に向かう花,alan
恋するナポリタン～世界で一番おいしい愛され方～ (2010) ,Love Is Alive,エリック・マーティン
ジョーカー 許されざる捜査官 Joker (2010) ,SCAR,RIP SLYME
愛する人 Mother and Child (2009) ,Little One(リトル・ワン),Lucy Schwartz(ルーシー・シュワルツ) … サントラ1曲目に収録。
ヒミツの関係～先生は同居人～ (2010) ,I believe,JURIAN BEAT CRISIS(ジュリアンビートクライシス)
ウルトラマンゼロ THE MOVIE 超決戦！ベリアル銀河帝国 (2010) ,運命のしずく～Destiny's star～,GIRL NEXT DOOR
ムラサキカガミ (2010) ,RED,Lay
怪談新耳袋 怪奇 (2010) ,-家(うち)へ帰ろう-,真野恵里菜
スティッチ！～いたずらエイリアンの大冒険～ Stitch! (2009) ,SMILE,キマグレン
デジモンクロスウォーズ (2010) ,ネバギバ！,ソナーポケット
遠くの空 (2010) ,私たちの主題歌,ウラニーノ
電撃婚～perfume of love～ (2010) ,宝石,後藤真希
必殺仕事人2010 (2010) ,鏡花水月,The SHIGOTONIN(東山紀之・少年隊、松岡昌宏・TOKIO、大倉忠義・関ジャニ∞)
仮面ライダーオーズ/OOO (2010) ,Anything Goes!,大黒摩季
毎日かあさん (2011) ,ケサラ～CHE SARA～,木村充揮
さらば愛しの大統領 (2010) ,誰よりも遠くへ,世界のナベアツ
ICE (2007) ,アイサレルトイウコト,ICE from AKB48
ICE ＜劇場版＞ (2008) ,アイサレルトイウコト,ICE from AKB48
おのぼり物語 (2010) ,彩空,Sonic Generation
帰ってきたプリンセス (2009) ,愛しいままで,MAYUKO(作詞)、菅野祐悟(作曲)
七瀬ふたたび (2010) ,flashback trip syndrome(フラッシュバック・トリップ・シンドローム),school food punishment
乱暴と待機 (2010) ,乱暴と待機,相対性理論と大谷能生
桜田門外ノ変 (2010) ,悲しみは雪に眠る,alan
リップスティック・ジャングル Lipstick Jungle (2008) ,The Bomb,Bitter:Sweet … アルバム「
ヒカリ、その先へ (2010) ,4 Seasons,松下優也
ラブコメ Love Come (2010) ,僕らの永遠～何度生まれ変わっても、手を繋ぎたいだけの愛だから～,WEAVER
ステキな金縛り Once in a Blue Moon (2011) ,ONCE IN A BLUE MOON,深津絵里＆西田敏行(歌)、三谷幸喜(作詞)、荻野清子(作曲・編曲)、法廷ボーイズ(コーラス) … 法廷ボーイズは、KAN・中井貴一・阿部寛・小林隆。
